id,carat,cut,color,clarity,depth,table,x,y,z,price
6141,0.35,Premium,G,SI1,60.3,60.0,4.57,4.59,2.76,522
20224,0.33,Ideal,E,VS2,61.9,54.0,4.47,4.42,2.75,928
15854,0.32,Very Good,G,VS2,62.4,59.0,4.33,4.36,2.71,561
17175,0.53,Ideal,E,VS1,61.5,55.0,5.22,5.24,3.22,1917
3022,1.63,Ideal,H,SI1,61.8,57.0,7.5,7.54,4.64,12910
18990,0.54,Ideal,F,SI1,61.5,55.0,5.23,5.28,3.23,1260
16643,1.24,Ideal,J,VS2,61.7,55.0,6.91,6.96,4.28,5412
16339,1.02,Very Good,G,VS2,,60.0,6.53,6.49,3.94,6906
10860,0.71,Fair,D,VS1,65.4,59.0,5.62,5.58,3.66,2747
10639,0.5,Very Good,G,VVS2,60.0,56.0,5.18,5.21,3.12,2260
9588,0.32,Very Good,D,SI1,63.0,57.0,4.35,4.38,2.75,526
21447,0.48,Premium,E,VS2,62.5,61.0,5.01,4.97,3.12,1323
20258,0.42,Ideal,D,VS2,62.6,56.0,4.76,4.8,2.99,948
5046,2.31,Premium,I,SI2,62.9,58.0,8.43,8.34,5.27,17218
26908,1.63,Very Good,G,VS1,62.5,60.0,7.43,7.51,4.67,14404
9205,0.7,Premium,G,VS2,61.8,60.0,5.67,5.63,3.49,2479
24252,1.01,Premium,I,I1,59.2,57.0,6.58,6.44,3.85,2017
281,0.7,Good,H,VVS1,62.7,56.0,5.6,5.66,3.53,2877
18138,0.53,Ideal,E,VS1,61.6,55.6,5.19,5.24,3.22,2019
13451,0.31,Premium,G,SI1,60.7,60.0,4.34,4.36,2.64,462
26914,0.64,Very Good,I,SI1,63.0,57.0,5.47,5.52,3.46,1390
9450,0.77,Ideal,G,VS2,62.1,56.0,5.84,5.88,3.64,3544
10472,2.02,Ideal,H,SI2,62.7,57.0,8.05,8.0,5.03,15785
3003,0.41,Ideal,F,VVS1,61.6,55.0,4.79,4.82,2.96,1196
7094,1.0,Very Good,F,SI1,63.1,59.0,6.29,6.22,3.95,4234
19059,0.54,Ideal,G,VS2,61.2,56.0,5.25,5.26,3.22,1605
20975,0.5,Premium,D,VS2,,59.0,5.09,5.04,3.11,1614
13520,0.36,Ideal,E,VVS1,61.4,57.0,4.64,4.61,2.54,1043
4802,1.62,Ideal,F,VS2,61.2,57.0,7.52,7.58,4.62,18281
6881,1.54,Ideal,G,SI2,62.3,60.0,7.29,7.34,4.56,8923
7212,0.39,Ideal,F,SI1,62.5,55.0,4.68,4.63,2.91,921
17069,1.5,Good,J,SI2,60.9,62.0,7.3,7.32,4.45,6746
7179,1.03,Ideal,J,SI1,62.1,55.0,6.46,6.51,4.03,4221
17560,0.2,Premium,E,VS2,59.7,62.0,3.84,3.8,2.28,367
2700,1.09,Very Good,G,SI2,62.1,57.0,6.58,6.63,4.1,4591
20834,0.31,Ideal,F,VS1,62.4,55.0,4.37,4.35,2.72,744
8457,1.06,Premium,I,VS1,61.2,57.1,6.56,6.59,4.03,5550
2473,1.02,Good,D,SI2,64.1,58.0,6.25,6.32,4.03,4459
20249,1.77,Premium,F,SI1,60.3,59.0,7.94,7.87,4.77,11965
9696,0.7,Very Good,I,SI2,63.4,59.0,5.66,5.57,3.56,1775
12890,1.01,Very Good,E,SI2,63.5,55.0,6.32,6.38,4.03,4363
4153,0.33,Premium,I,VVS2,61.5,58.0,4.43,4.45,2.73,579
12929,0.72,Very Good,H,VS1,60.6,63.0,5.83,5.76,3.51,2782
5981,1.65,Ideal,H,VVS2,62.1,56.0,7.68,7.65,4.76,12225
24625,0.32,Very Good,F,VS2,59.6,56.0,4.48,4.51,2.68,642
12729,1.01,Ideal,E,I1,62.0,57.0,6.41,6.37,3.96,3450
9311,0.4,Good,E,SI1,63.5,56.0,4.67,4.72,2.98,737
724,0.23,Very Good,E,VVS1,61.8,59.0,3.89,3.91,2.41,472
21156,0.51,Very Good,E,SI1,62.3,58.0,5.05,5.12,3.17,1438
18944,0.4,Premium,E,VS2,62.2,59.0,4.71,4.74,2.94,912
147,0.59,Very Good,F,SI1,61.7,57.0,5.39,5.43,3.34,1412
947,0.33,Premium,E,VS2,61.5,59.0,4.42,4.46,2.73,723
20265,1.22,Premium,F,VS2,63.0,60.0,6.85,6.74,4.28,7154
4451,0.44,Good,E,SI1,63.2,53.0,4.84,4.87,3.07,756
10064,0.59,Ideal,D,SI1,61.2,56.0,5.38,5.43,3.31,1694
9020,0.33,Very Good,G,VVS1,61.8,55.0,4.44,4.48,2.76,795
19672,0.91,Good,F,SI2,56.9,62.0,6.51,6.45,3.69,2461
10858,0.72,Very Good,E,SI1,62.0,57.0,5.73,5.76,3.56,2562
16903,1.04,Premium,F,VS1,59.4,60.0,6.56,6.58,3.9,7495
14612,0.71,Premium,H,VS1,62.9,57.0,5.72,5.67,3.58,2572
15250,1.01,Very Good,J,SI2,,59.0,6.34,6.38,3.94,3592
19035,1.64,Ideal,F,SI1,61.8,55.0,7.6,7.58,4.69,13289
26637,1.14,Ideal,G,VS2,62.0,55.0,6.68,6.77,4.17,7371
9023,0.54,Very Good,D,VS2,63.2,55.0,5.21,5.17,3.28,1786
9098,1.01,Ideal,D,SI2,62.5,57.0,6.39,6.35,3.98,5206
19554,0.7,Very Good,I,VS1,61.9,58.0,5.7,5.73,3.54,2304
19624,0.5,Ideal,D,VVS2,62.5,53.0,5.05,5.13,3.18,2475
6770,1.14,Premium,H,VS2,61.3,59.0,6.76,6.72,4.13,5700
6135,0.4,Ideal,F,VVS1,61.3,56.0,4.73,4.76,2.91,1263
22377,1.52,Fair,H,I1,69.7,55.0,6.92,6.89,4.81,4648
4193,0.31,Very Good,H,SI1,62.4,57.0,4.31,4.35,2.7,435
22717,1.2,Premium,E,VS2,63.0,58.0,6.75,6.71,4.24,9139
8941,0.55,Very Good,E,SI1,63.0,59.0,5.25,5.17,3.28,1406
24622,1.28,Ideal,G,IF,61.7,56.0,6.95,6.99,4.3,13360
4221,0.31,Ideal,D,VS2,62.6,56.0,4.36,4.33,2.72,942
557,0.35,Ideal,E,SI2,61.4,56.0,4.55,4.51,2.78,630
24112,1.27,Premium,H,VS2,60.0,61.0,7.03,6.99,4.26,7503
24220,0.55,Ideal,F,SI1,61.8,55.0,5.22,5.27,3.24,1316
26291,1.05,Ideal,G,SI2,62.3,56.0,6.52,6.58,4.08,4561
24776,0.76,Ideal,H,SI1,61.3,55.0,5.87,5.93,3.62,3050
18317,0.39,Good,I,VS1,63.1,58.0,4.68,4.61,2.93,737
14795,2.03,Ideal,J,VS1,62.5,57.0,8.14,8.08,5.06,14579
14007,0.41,Ideal,F,SI1,61.8,55.0,4.75,4.8,2.95,711
16488,1.5,Very Good,F,I1,63.2,57.0,7.29,7.24,4.59,6028
16080,0.4,Very Good,G,SI1,62.8,60.0,4.66,4.7,2.94,702
659,0.91,Premium,H,SI1,63.0,57.0,6.19,6.1,3.87,3033
10495,0.99,Fair,I,SI1,60.7,66.0,6.42,6.34,3.87,3337
7042,0.36,Good,I,VS1,63.3,56.0,4.51,4.56,2.87,568
19585,0.76,Ideal,G,VS2,61.7,55.0,5.86,5.91,3.63,3114
16455,0.64,Good,J,SI2,64.7,54.0,5.39,5.43,3.5,1141
6893,0.41,Ideal,G,SI1,61.7,54.0,4.78,4.81,2.96,688
19933,1.01,Premium,H,VS1,62.7,58.0,6.39,6.37,4.0,5294
20191,1.62,Ideal,I,VS2,,55.0,7.56,7.59,4.68,11217
7475,1.06,Very Good,D,SI1,59.3,60.0,6.64,6.71,3.96,6062
10419,0.41,Premium,F,VVS2,60.6,58.0,4.79,4.84,2.92,1115
4254,0.41,Premium,G,VS1,60.7,58.0,4.83,4.79,2.92,961
11853,1.01,Premium,F,VS1,61.7,58.0,6.4,6.43,3.96,7372
19000,0.93,Ideal,E,SI1,62.2,55.0,6.24,6.27,3.89,4374
19326,0.23,Very Good,E,VVS1,61.3,58.0,3.94,3.96,2.42,472
9855,0.42,Premium,F,VS1,61.9,55.0,4.82,4.78,2.97,1103
15099,0.3,Ideal,G,VVS2,,57.0,4.32,4.28,2.71,878
22919,1.08,Premium,D,SI1,62.8,58.0,6.62,6.51,4.12,6623
3900,1.01,Ideal,G,SI1,61.6,57.0,6.4,6.32,3.92,5273
7147,1.02,Premium,D,SI2,62.3,58.0,6.42,6.37,3.99,4044
24731,0.52,Ideal,F,IF,62.2,55.0,5.14,5.18,3.21,2783
22551,0.76,Very Good,F,SI1,62.9,57.0,5.79,5.81,3.65,2770
921,1.03,Ideal,G,VVS1,,56.0,6.5,6.54,4.04,8248
407,0.25,Good,D,VS1,57.6,60.0,4.15,4.18,2.4,399
6639,1.71,Ideal,G,VS1,62.2,55.0,7.72,7.65,4.78,17595
26106,0.71,Very Good,H,VVS1,62.7,57.0,5.66,5.72,3.57,2938
18165,0.71,Very Good,E,VS1,61.5,57.0,5.74,5.77,3.54,3192
13364,1.07,Very Good,G,SI2,63.5,59.0,6.52,6.46,4.12,3655
10911,0.23,Very Good,E,VVS2,61.2,58.0,3.93,3.98,2.42,530
21546,0.43,Premium,D,SI1,61.2,58.0,4.87,4.83,2.97,1064
21067,0.82,Premium,E,SI2,60.8,60.0,6.05,6.03,3.67,2824
193,1.01,Very Good,I,SI2,63.2,58.0,6.34,6.31,4.0,3309
18988,0.56,Premium,G,VS2,62.5,57.0,5.28,5.25,3.29,1698
5310,0.51,Ideal,E,VVS2,62.5,57.0,5.06,5.12,3.18,2301
12822,1.01,Good,I,SI2,61.8,62.0,6.28,6.35,3.9,3399
24561,0.51,Premium,G,VVS1,60.2,58.0,5.24,5.2,3.14,2027
6255,0.9,Good,F,SI1,63.9,59.0,6.06,6.09,3.88,4062
20876,0.38,Premium,J,SI1,61.3,59.0,4.62,4.68,2.85,513
7915,0.62,Ideal,G,VVS2,62.6,57.0,5.42,5.47,3.41,2507
18383,1.23,Ideal,H,SI2,62.1,55.9,6.82,6.85,4.24,6088
6692,0.9,Ideal,J,VS2,59.8,56.0,6.27,6.24,3.74,3105
15886,0.91,Good,F,VS1,63.5,56.0,6.14,6.18,3.91,4823
13283,0.56,Premium,F,SI2,59.1,58.0,5.44,5.38,3.2,1225
10621,1.49,Premium,G,VS1,60.8,62.0,7.41,7.36,4.49,12900
16950,0.7,Ideal,E,SI1,61.1,56.0,5.75,5.78,3.52,3330
21285,1.06,Premium,F,SI2,62.6,59.0,6.51,6.47,4.06,3901
6681,1.04,Premium,D,VS1,62.3,59.0,6.48,6.39,4.01,8341
26851,0.3,Ideal,H,VS1,62.5,56.0,4.24,4.27,2.66,526
4925,0.99,Fair,J,SI1,58.0,67.0,6.57,6.5,3.79,2949
23638,0.31,Very Good,F,VS2,61.4,58.4,4.37,4.4,2.69,667
22312,0.91,Premium,F,SI2,62.5,56.0,6.21,6.15,3.86,3822
5078,1.24,Premium,F,SI2,61.4,58.0,6.94,6.9,4.25,5889
213,1.19,Ideal,G,VVS2,60.8,59.0,6.84,6.81,4.15,9524
18045,1.73,Very Good,I,SI2,62.0,58.0,7.6,7.69,4.74,9292
21551,0.26,Premium,E,VVS1,62.3,60.0,4.07,4.09,2.54,599
13592,0.54,Ideal,F,SI1,59.8,57.0,5.31,5.29,3.17,1369
14233,1.5,Premium,F,VS1,62.3,58.0,7.33,7.28,4.55,15291
23233,1.21,Premium,G,SI2,,58.0,6.9,6.96,4.18,5430
5215,0.33,Ideal,G,SI2,,56.0,4.45,4.41,2.74,557
12453,1.96,Fair,I,I1,66.8,55.0,7.62,7.6,5.08,6147
23734,0.34,Ideal,D,I1,61.4,55.0,4.5,4.52,2.77,413
1722,0.32,Ideal,D,SI1,62.8,56.0,4.42,4.37,2.76,756
7337,0.33,Ideal,H,VS2,60.7,55.0,4.48,4.51,2.73,551
11218,0.31,Very Good,D,VS2,61.8,57.0,4.36,4.41,2.71,734
14862,0.51,Ideal,D,VS2,61.8,55.0,5.15,5.18,3.19,1787
7767,0.38,Ideal,E,VS2,62.0,56.0,4.62,4.66,2.88,853
7557,0.3,Ideal,G,VS2,62.0,54.0,4.33,4.35,2.69,545
17802,0.53,Ideal,F,VVS2,61.4,56.0,5.19,5.23,3.2,2275
4911,0.32,Ideal,G,SI1,61.4,55.0,4.4,4.46,2.72,461
9686,1.52,Fair,H,VS2,62.1,66.0,7.33,7.13,4.5,8674
6902,0.53,Ideal,G,VS2,60.9,57.0,5.25,5.26,3.2,1598
4664,1.01,Premium,G,VS2,59.0,61.0,6.62,6.56,3.89,5946
9767,1.12,Ideal,G,VVS2,62.1,54.8,6.64,6.66,4.13,8701
6505,0.71,Premium,H,SI2,62.4,56.0,5.7,5.64,3.54,2028
25603,0.31,Very Good,G,SI2,62.3,57.0,4.33,4.37,2.71,408
9518,0.7,Very Good,G,SI1,61.7,56.0,5.66,5.75,3.52,2310
14990,0.41,Good,D,VS1,,62.0,4.8,4.84,2.9,986
16382,1.28,Premium,G,VS2,61.6,58.0,7.02,6.98,4.31,8874
17874,1.21,Ideal,G,VS1,62.6,56.0,6.81,6.77,4.25,8774
5253,0.31,Very Good,H,VVS2,61.2,55.0,4.41,4.44,2.7,578
1410,1.21,Ideal,H,IF,61.0,57.0,6.79,6.89,4.17,7789
11084,0.48,Ideal,F,IF,62.0,54.0,5.0,5.05,3.11,2059
922,1.5,Very Good,I,SI1,63.5,59.0,7.16,7.08,4.52,8081
3978,0.32,Premium,J,VS1,61.9,58.0,4.33,4.39,2.7,421
1091,0.9,Good,D,VVS1,62.9,58.0,6.01,6.1,3.81,8239
336,0.23,Very Good,E,VVS1,61.8,59.0,3.9,3.93,2.42,530
4733,1.03,Ideal,G,VS1,62.4,56.0,6.44,6.47,4.03,7391
24527,0.31,Good,E,SI1,63.1,55.0,4.33,4.36,2.74,544
170,0.31,Ideal,D,SI1,62.0,55.0,4.36,4.38,2.71,571
22649,1.1,Ideal,G,VS2,61.9,57.0,6.63,6.57,4.09,7540
3546,0.8,Ideal,F,VS1,62.4,55.0,5.92,5.88,3.68,3884
18335,1.01,Very Good,F,SI1,62.0,56.0,6.41,6.47,3.99,5107
2008,1.52,Good,E,I1,57.3,58.0,7.53,7.42,4.28,3105
23065,0.23,Very Good,E,VVS2,61.4,60.0,3.93,3.98,2.43,505
4136,2.74,Very Good,J,SI2,61.5,62.0,8.87,8.9,5.46,17164
26658,0.32,Ideal,D,VS2,62.7,54.0,4.38,4.36,2.74,972
1219,1.1,Premium,E,SI2,59.1,60.0,6.77,6.7,3.98,4967
5854,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,1351
7315,0.34,Premium,D,SI1,61.2,58.0,4.47,4.49,2.74,626
25341,1.1,Ideal,F,VVS2,61.2,56.0,6.71,6.64,4.08,9343
17445,0.4,Premium,E,SI1,60.9,60.0,4.75,4.77,2.9,737
4454,0.7,Good,F,VS2,63.8,60.0,5.61,5.52,3.55,2290
3383,0.37,Premium,G,VVS2,62.2,58.0,4.6,4.56,2.85,1010
12057,0.42,Premium,F,SI1,60.6,61.0,4.87,4.83,2.94,926
4342,0.32,Premium,G,VS1,61.2,62.0,4.45,4.41,2.71,773
26587,0.39,Ideal,F,VVS1,62.1,55.0,4.69,4.71,2.92,1124
25428,2.05,Premium,D,SI2,60.0,58.0,8.31,8.23,4.96,12891
17654,1.59,Ideal,J,SI1,62.4,55.0,7.45,7.48,4.66,8176
8226,0.31,Ideal,H,IF,61.2,56.0,4.36,4.4,2.68,789
5069,0.48,Ideal,G,VS1,61.9,55.0,5.02,5.06,3.12,1615
19324,0.58,Good,G,VS2,58.4,59.0,5.4,5.46,3.17,1605
15031,0.54,Very Good,H,VS2,62.6,58.0,5.16,5.19,3.24,1338
25518,0.3,Ideal,F,VVS1,61.9,57.0,4.3,4.32,2.67,776
4643,0.3,Premium,D,VS1,61.2,59.0,4.34,4.29,2.64,732
21880,1.15,Very Good,G,VVS2,63.2,58.0,6.68,6.61,4.2,9068
2188,0.51,Ideal,F,VS1,61.7,54.0,5.17,5.14,3.18,1836
11118,0.71,Ideal,D,SI2,,57.0,5.77,5.83,3.49,2262
8782,0.5,Fair,G,VS1,67.6,56.0,5.02,4.89,3.35,1257
7140,0.4,Ideal,H,VVS2,62.1,57.0,4.69,4.74,2.93,877
3629,0.3,Premium,G,VVS1,61.8,59.0,4.28,4.33,2.66,789
11869,0.71,Very Good,G,SI1,62.4,57.0,5.66,5.69,3.54,2206
5892,1.12,Premium,G,I1,60.3,60.0,6.75,6.69,4.05,3017
24395,1.42,Very Good,F,VVS1,58.4,62.0,7.35,7.38,4.3,15665
21345,0.5,Premium,E,SI1,63.0,61.0,5.07,5.03,3.18,1374
11871,0.7,Ideal,F,SI1,62.1,55.0,5.68,5.72,3.54,2409
4150,1.01,Good,D,SI2,63.6,57.0,6.39,6.35,4.05,4805
26285,2.51,Premium,J,SI1,59.6,60.0,8.84,8.79,5.25,17452
12205,0.43,Ideal,G,SI2,62.3,53.0,4.84,4.86,3.02,696
25152,0.9,Good,E,SI2,61.9,62.0,6.14,6.18,3.81,3422
12979,0.3,Ideal,F,VS2,60.9,56.0,4.35,4.32,2.64,776
11038,0.34,Very Good,E,VS2,58.8,59.0,4.56,4.59,2.69,745
18994,1.54,Premium,G,VS2,61.6,59.0,7.46,7.4,4.58,12308
11924,0.31,Ideal,F,VS2,61.6,55.0,4.36,4.37,2.69,625
17258,0.51,Ideal,H,SI2,62.1,55.0,5.12,5.14,3.18,1016
6672,1.26,Very Good,G,VVS1,60.2,59.0,6.98,7.07,4.23,10922
20392,1.51,Premium,G,VS1,62.5,58.0,7.27,7.23,4.53,13811
26010,1.01,Premium,I,VS2,62.5,58.0,6.44,6.39,4.01,4676
22240,1.52,Ideal,G,VVS1,61.4,57.0,7.4,7.38,4.54,16492
1713,0.53,Good,E,SI1,63.6,56.0,5.19,5.1,3.27,1224
24856,1.26,Ideal,G,VVS1,61.1,57.0,7.02,6.98,4.28,10787
16428,0.3,Ideal,D,VS2,62.6,56.0,4.31,4.28,2.69,911
10344,0.24,Very Good,E,VS2,63.5,53.0,3.96,3.98,2.52,419
13258,0.72,Ideal,I,VS1,61.4,58.0,5.73,5.77,3.53,2498
3409,0.74,Very Good,I,VS1,62.3,60.0,5.78,5.8,3.61,2491
4411,0.54,Ideal,E,VS2,61.4,57.0,5.25,5.21,3.21,1847
6186,0.39,Ideal,H,SI1,61.9,55.7,4.66,4.71,2.9,654
15856,0.33,Ideal,H,VVS1,61.7,56.0,4.48,4.46,2.76,965
21740,0.9,Very Good,F,SI1,63.6,58.0,6.1,6.13,3.89,3679
5271,1.01,Good,E,SI1,63.3,57.0,6.33,6.37,4.02,4692
3659,0.5,Very Good,G,SI1,,52.0,5.1,5.15,3.2,1153
19907,0.32,Ideal,G,VS2,62.4,55.0,4.39,4.36,2.73,672
19962,2.01,Premium,G,SI2,60.1,60.0,8.25,8.18,4.94,17403
20344,0.81,Premium,G,VS1,62.3,56.0,5.95,5.89,3.69,3266
17556,0.5,Ideal,F,VVS2,61.8,53.0,5.13,5.18,3.19,2283
17213,0.31,Ideal,G,VVS2,62.7,57.0,4.31,4.33,2.71,707
12439,0.35,Premium,H,VVS1,60.6,60.0,4.51,4.57,2.75,798
21041,0.36,Premium,H,VS1,60.5,59.0,4.6,4.63,2.79,631
18289,0.42,Ideal,G,VVS1,61.1,56.0,4.84,4.82,2.95,1235
17765,1.2,Very Good,I,SI1,62.6,58.2,6.71,6.74,4.21,5280
98,0.72,Very Good,I,SI1,63.2,57.0,5.71,5.75,3.62,2345
17129,0.3,Ideal,D,SI1,61.6,57.0,4.32,4.28,2.65,709
21074,1.56,Good,I,SI1,64.0,57.0,7.32,7.28,4.67,6246
24064,0.42,Ideal,E,VS2,62.3,55.0,4.83,4.77,2.99,1024
9775,0.91,Very Good,E,SI1,63.3,56.0,6.12,6.17,3.89,4191
15066,1.51,Premium,E,VS2,62.2,58.0,7.33,7.27,4.54,13757
792,1.45,Fair,F,I1,64.8,67.0,7.16,7.0,4.64,4320
19145,1.19,Premium,I,VS1,59.9,61.0,6.91,6.85,4.12,5747
14111,0.36,Ideal,D,VVS2,61.9,53.0,4.57,4.6,2.84,957
25366,1.41,Premium,H,VS2,61.2,60.0,7.17,7.21,4.4,8654
17994,0.56,Very Good,F,VS1,61.2,58.0,5.32,5.33,3.26,1929
23304,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,17192
4306,0.76,Ideal,H,SI1,62.4,55.0,5.87,5.83,3.65,2371
13421,1.35,Fair,J,SI1,,56.0,6.9,7.02,4.54,5524
23451,0.72,Very Good,G,SI2,60.6,57.0,5.79,5.86,3.53,2114
8190,1.5,Very Good,F,SI1,63.0,55.0,7.27,7.31,4.59,10372
8454,0.9,Good,D,SI2,63.8,58.0,6.09,6.13,3.9,3806
2046,0.31,Ideal,F,VS2,62.6,57.0,4.29,4.33,2.7,625
26192,2.54,Very Good,H,SI2,63.5,56.0,8.68,8.65,5.5,16353
11841,0.49,Premium,H,VS2,59.6,62.0,5.17,5.14,3.07,965
3761,1.13,Fair,H,I1,64.8,59.0,6.52,6.42,4.19,2968
12473,0.31,Premium,H,IF,61.7,58.0,4.36,4.33,2.68,1046
21708,0.7,Premium,F,SI1,61.8,59.0,5.76,5.67,3.53,2268
14825,1.31,Ideal,F,SI2,62.7,57.0,7.05,6.98,4.4,6676
24845,0.56,Premium,F,SI2,60.2,58.0,5.36,5.33,3.22,1715
10876,0.53,Premium,F,VS2,61.4,60.0,5.18,5.21,3.19,1631
10571,1.12,Premium,H,VS1,62.1,58.0,6.64,6.6,4.11,5952
7727,0.43,Premium,H,I1,62.0,59.0,4.83,4.78,2.98,581
10143,1.0,Premium,E,SI1,60.8,60.0,6.45,6.42,3.91,5470
25423,1.51,Fair,D,SI2,66.2,54.0,7.19,7.08,4.72,6596
10478,1.01,Good,F,VVS2,65.9,54.0,6.18,6.27,4.1,7001
8066,0.3,Ideal,F,VVS2,62.1,57.0,4.25,4.28,2.65,694
18710,1.01,Premium,D,VS1,,58.0,6.6,6.54,3.94,8286
23499,0.4,Ideal,J,VVS1,61.9,56.0,4.74,4.79,2.95,1136
10060,0.46,Good,F,VVS1,66.5,55.0,4.77,4.82,3.19,1307
6038,0.71,Premium,D,SI2,61.7,59.0,5.71,5.67,3.51,2768
22203,1.42,Ideal,I,VS2,60.4,55.0,7.28,7.38,4.43,8173
16478,0.59,Ideal,I,VS2,62.0,54.0,5.4,5.43,3.36,1300
24275,0.32,Very Good,E,VVS1,59.0,61.0,4.44,4.47,2.63,748
8404,0.3,Ideal,E,VVS2,62.4,54.0,4.31,4.34,2.7,742
26677,0.7,Ideal,H,VS2,61.5,56.0,5.71,5.73,3.52,3038
25074,0.38,Very Good,E,VS2,61.2,56.0,4.67,4.71,2.87,740
439,2.01,Premium,J,VS2,60.5,60.0,8.13,8.09,4.91,13400
12857,0.56,Ideal,G,IF,61.8,56.0,5.28,5.34,3.28,2442
8038,0.77,Very Good,D,VS2,63.0,58.0,5.81,5.85,3.67,3351
9598,0.3,Ideal,H,SI1,61.6,54.0,4.33,4.37,2.68,450
14022,1.01,Fair,E,SI1,64.7,59.0,6.23,6.11,3.99,4181
4320,0.51,Premium,F,SI1,59.4,60.0,5.21,5.19,3.09,1406
4198,0.75,Very Good,F,SI2,59.8,56.0,5.85,5.92,3.52,2840
10838,0.47,Ideal,H,SI2,61.8,54.0,5.01,5.05,3.11,782
15121,2.18,Premium,F,SI1,61.2,60.0,8.38,8.3,5.1,18717
23171,1.0,Premium,H,SI2,61.3,58.0,6.45,6.41,3.94,3920
4249,0.5,Very Good,D,SI1,61.6,59.0,5.12,5.14,3.16,1318
21542,0.31,Ideal,G,VVS1,61.7,54.0,4.36,4.39,2.7,789
13671,0.32,Premium,J,VS2,61.9,58.0,4.35,4.38,2.7,393
6515,0.56,Ideal,D,VS2,61.1,56.0,5.3,5.33,3.25,1963
5143,2.0,Very Good,G,SI2,64.0,58.0,7.86,7.95,5.06,14074
17867,1.02,Very Good,E,SI1,58.9,58.0,6.51,6.54,3.84,5232
1538,0.54,Ideal,E,VS2,61.0,56.0,5.25,5.28,3.21,1754
1912,0.37,Premium,D,VVS2,61.0,60.0,4.64,4.61,2.82,1145
22688,1.11,Premium,G,VS2,60.8,58.0,6.7,6.65,4.06,6713
22332,0.51,Ideal,E,VS1,61.8,55.0,5.15,5.18,3.19,1697
3503,0.42,Ideal,I,VS1,62.0,55.0,4.85,4.83,3.0,992
23157,0.5,Very Good,F,VS2,60.6,58.0,5.07,5.12,3.09,1436
19490,1.01,Good,G,VS2,62.0,61.0,6.29,6.38,3.93,5497
8670,1.04,Premium,F,SI1,59.5,60.0,6.62,6.59,3.93,5882
3508,0.5,Very Good,F,SI1,61.4,57.0,5.08,5.12,3.13,1295
9436,0.24,Very Good,D,VVS2,60.1,57.0,4.03,4.09,2.44,499
18574,1.46,Very Good,J,VS2,59.7,59.0,7.36,7.39,4.4,7358
3757,0.59,Ideal,G,VS2,62.1,57.0,5.36,5.39,3.34,1774
6052,1.31,Ideal,H,VS1,62.5,56.0,6.95,7.03,4.37,8617
23004,0.58,Ideal,H,VVS1,62.1,53.6,5.35,5.38,3.34,1961
11408,1.51,Fair,J,SI1,63.4,60.0,7.31,7.18,4.59,6976
6674,0.85,Good,J,SI1,59.2,64.0,6.13,6.17,3.64,2163
24216,0.32,Ideal,D,SI2,59.5,57.0,4.47,4.5,2.67,477
7737,0.72,Ideal,H,VS1,61.8,55.0,5.78,5.81,3.58,3167
2750,1.52,Ideal,H,SI1,60.1,60.0,7.5,7.42,4.48,9235
23270,0.71,Very Good,G,SI1,60.0,59.0,5.76,5.8,3.47,2711
12209,1.71,Ideal,J,VS1,62.4,56.0,7.59,7.63,4.75,10309
9926,0.71,Very Good,J,SI1,61.0,61.0,5.66,5.71,3.47,1760
239,0.91,Very Good,H,VS1,63.4,56.0,6.18,6.12,3.9,4224
246,0.31,Ideal,H,SI1,61.5,55.0,4.39,4.42,2.71,464
5088,1.51,Premium,D,SI1,61.1,60.0,7.37,7.32,4.49,12261
21920,0.32,Premium,F,VVS2,62.2,59.0,4.41,4.34,2.72,806
18408,0.32,Ideal,F,VVS1,62.0,56.0,4.37,4.41,2.72,867
10399,0.34,Very Good,H,VS1,61.3,56.0,4.48,4.53,2.76,596
512,0.3,Premium,G,SI1,62.6,57.0,4.34,4.25,2.69,574
4219,0.46,Very Good,F,SI2,62.6,58.0,4.88,4.96,3.08,815
2943,1.02,Very Good,G,VS2,60.9,56.0,6.47,6.51,3.95,6432
1882,1.76,Ideal,F,SI2,62.6,55.0,7.69,7.64,4.8,9659
18388,0.23,Very Good,E,VVS1,58.6,61.0,4.02,4.04,2.36,530
12970,0.36,Ideal,H,IF,61.6,56.0,4.56,4.59,2.82,912
19876,0.41,Ideal,D,SI1,62.3,55.0,4.79,4.77,2.98,1015
16792,0.4,Ideal,J,VS2,62.6,57.0,4.68,4.71,2.94,599
11269,0.78,Very Good,H,SI2,62.7,56.0,5.85,5.89,3.68,2316
13601,0.36,Good,H,VS2,63.7,55.0,4.49,4.52,2.87,568
1843,0.31,Ideal,I,VVS1,62.0,54.0,4.37,4.34,2.7,732
25460,0.9,Premium,H,VVS2,62.0,58.0,6.13,6.16,3.81,4432
10924,1.21,Premium,F,SI2,59.0,60.0,6.99,6.94,4.11,6092
1854,0.29,Ideal,H,IF,62.1,55.0,4.26,4.29,2.65,607
747,0.3,Premium,I,VS1,61.7,59.0,4.3,4.26,2.64,608
16952,0.31,Very Good,G,VVS1,59.9,62.0,4.35,4.37,2.61,816
13279,1.56,Ideal,F,VS2,62.0,55.0,7.41,7.45,4.61,17108
3871,0.97,Good,I,VS2,64.5,61.0,6.16,6.21,3.99,4355
